movie_id,Actor Name,Character Name,name,classification
2257809,Hal Holbrook,Senator Rupert Hornbeck,Hornbeck,0
11922721,Rose McGowan,Lisa Pailey,Lisa,6
11922721,Ben Affleck,Sheriff Bryce Hammond,Hammond,1
26147476,Eric Mabius,Ernest,Ernest,10
26147476,Kathleen Robertson,Veronica,Veronica,2
26147476,Kelly Macdonald,Mike,Mike,15
26147476,Adam Carolla,Mike's Stupid Boss,Mike,15
1205027,Audrey Tautou,Mathilde,Mathilde,6
13149,Sigourney Weaver,Gwen DiMarco,Gwen,10
13149,Robin Sachs,General Roth'h'ar Sarris,Sarris,17
13149,Justin Long,Brandon,Brandon,13
13149,Tony Shalhoub,Fred Kwan,Kwan,5
13149,Sam Rockwell,Guy Fleegman,Fleegman,12
13149,Missi Pyle,Laliari,Laliari,16
13149,Enrico Colantoni,Mathesar,Mathesar,18
19078976,Leslie Mann,Laura Anderson,Laura,6
19078976,Eric Bana,Clarke Anderson,Clarke,3
19078976,Jonah Hill,Leo Koenig,Koenig,8
19078976,Jason Schwartzman,Mark Taylor Jackson,Jackson,3
19626055,Matthew McNulty,Luis Bunel,Luis,16
19626055,Robert Pattinson,Salvador Dali,Salvador,23
19626055,Arly Jover,Gala,Gala,1
31434603,Matthew Holmes,Thomas Norton,Norton,2
31434603,Joshua Jaeger,Jack Humphries,Jack,22
31434603,Hakan Magill,Robert Locchel,Locchel,9
31434603,Jonnie Western,Bertie,Bertie,23
19554171,Nick Nolte,Butch,Butch,3
19554171,James Marsden,Diggs,Diggs,4
19554171,Christina Applegate,Catherine,Catherine,3
19554171,Katt Williams,Seamus,Seamus,17
19554171,Neil Patrick Harris,Lou,Lou,13
19554171,Sean Hayes,Mr. Tinkles,Tinkles,3
19554171,Roger Moore,Tab Lazenby,Lazenby,2
19554171,Chris O'Donnell,Shane,Shane,23
19554171,Jack McBrayer,Chuck,Chuck,22
17634336,Chace Crawford,Joseph Young,Joseph,14
17634336,Nina Siemaszko,Dr. Emerson,Emerson,13
10593126,Shatrughan Sinha,Vicky (Vikram),Vicky,15
10593126,Pran Sikhand,Namdev,Namdev,4
10593126,Reena Roy,Julie,Julie,12
10593126,Hema Malini,Asha,Asha,23
10049321,Jim Carrey,Lane Bidlekoff,Bidlekoff,23
18616886,Janine Turner,Anna Brewster-Morgan,Anna,6
18616886,William Shockley,General George Armstrong Custer,Custer,20
18616886,Michael Greyeyes,Tokalah,Tokalah,17
5292955,Govinda,Pappu,Pappu,3
27123043,Rob Corddry,Ethan Emmet,Emmet,11
27123043,Olivia Wilde,Brooke Swinkowski,Brooke,3
27123043,Hugh Jackman,Boyd Bolton,Bolton,0
27123043,Ashley Greene,Kaitlen Pickler,Pickler,20
27123043,Alicia Silverstone,Julie Emmet,Emmet,11
27123043,Ty Burrell,Bob Pickler,Pickler,20
27348163,Burt Lancaster,Harold Fallen,Fallen,12
27348163,Robert Urich,Ben Rowan,Rowan,1
5549932,Andy García,Raymond Avilla,Raymond,3
5549932,Laurie Metcalf,Amy Wallace,Wallace,17
5549932,Elijah Wood,Sean Stretch,Stretch,6
5549932,Annabella Sciorra,Heather Peck,Peck,17
24742411,Michael Shannon,John Rosow,Rosow,20
24742411,Frank Wood,Harold Fullmer,Fullmer,6
24742411,Linda Emond,Megan Fullmer,Fullmer,6
2012056,Aldo Fabrizi,Don Pietro Pellegrini,Pellegrini,13
2012056,Marcello Pagliero,Giorgio Manfredi aka Luigi Ferraris,Manfredi,4
2012056,Francesco Grandjacquet,Francesco,Francesco,19
2012056,Vito Annicchiarico,Piccolo Marcello,Marcello,20
26825241,Daisy Irani,Reena,Reena,10
1222564,Spike Lee,Jimmy,Jimmy,20
1996624,Penelope Ann Miller,Kate Sullivan,Kate,19
34797036,Sasa Handa,Aki,Aki,12
33425667,Nilu Phule,Digu Tipnis,Tipnis,10
3822458,Edward G. Robinson,Edward 'Ed' Renard,Renard,11
3822458,Francis Lederer,Kurt Schneider,Schneider,12
3822458,Paul Lukas,Dr. Karl F. Kassel,Kassel,6
3822458,Lya Lys,Erika Wolff,Wolff,15
3822458,Grace Stafford,Mrs. Helen Schneider,Schneider,12
3822458,Hedwiga Reicher,Mrs. Lisa Kassel,Kassel,6
12305754,Valerie Hobson,Maruschuka Lanova,Lanova,8
12305754,Walter Rilla,Inspector Otto Vogel,Vogel,7
12305754,Glynis Johns,Paula Palacek,Paula,17
12305754,Percy Walsh,Dr. Willendorf,Willendorf,13
12305754,Martin Miller,Doctor Novotny,Novotny,1
442668,Gregory Hines,Josephus,Josephus,17
442668,Dom DeLuise,Nero,Nero,18
67423,Morris Chestnut,Bobby Zachs,Zachs,17
2572851,Ray Winstone,Beowulf,Beowulf,3
2572851,Crispin Glover,Grendel,Grendel,23
2572851,Alison Lohman,Ursula,Ursula,17
2572851,Angelina Jolie,Grendel's mother,Grendel,23
14469799,Moe Howard,Moe,Moe,20
24402395,Ellen Burstyn,Esther Moskowitz,Esther,14
221748,John Barrymore,Oscar Jaffee,Jaffe,6
221748,Ralph Forbes,George Smith,Smith,0
221748,Walter Connolly,Oliver Webb,Webb,18
221748,Charles Lane,Max Jacobs aka Max Mandelbaum,Jacobs,20
221748,Roscoe Karns,Owen O'Malley,O'Malley,8
221748,Etienne Girardot,Mathew J. Clark,Clark,11
265033,Theresa Randle,Juanita Jordan,Jordan,23
265033,Manner Washington,Jeffery Jordan,Jordan,23
265033,Eric Gordon,Marcus Jordan,Jordan,23
265033,Penny Bae Bridges,Jasmine Jordan,Jordan,23
265033,Thom Barry,James Jordan,Jordan,23
265033,Danny DeVito,Swackhammer,Swackhammer,20
265033,Kath Soucie,Lola Bunny,Lola,23
2917795,Anthony LaPaglia,Joe Gennaro,Gennaro,11
22500985,Tamzin Merchant,Margot Durrell,Durrell,19
9317122,Amy Ryan,Martha Hanson,Hanson,21
9317122,Sarah Livingston,Danielle Hanson,Hanson,21
9317122,Brían F. O'Byrne,Bobby Lasorda,Lasorda,24
3540323,Martin Lawrence,Terry,Terry,10
3540323,John Witherspoon,Dukie,Dukie,22
3543676,Corey Haim,Lenny Slater,Slater,4
3543676,Alan Thicke,Slater,Slater,4
2581818,Gena Rowlands,Myrtle Gordon,Gordon,19
5813769,Chuck Connors,Senator Robert Fraser,Fraser,3
5813769,Robert Ryan,Captain Nemo,Nemo,3
825149,Joely Richardson,Princess Anna,Anna,1
2979644,Rupert Penry-Jones,Peter Gregory,Gregory,6
3610610,John Wayne,John Tobin,Tobin,17
1355085,Nicole Kidman,Marisa Coulter,Coulter,4
1355085,Daniel Craig,Lord Asriel,Asriel,16
1355085,Ben Walker,Roger,Roger,23
1355085,Freddie Highmore,Pantalaimon,mon,5
1355085,Eva Green,Serafina Pekkala,Pekkala,0
1355085,Tom Courtenay,Farder Coram,Coram,21
1355085,Ian McShane,Ragnar Sturlusson,Ragnar,4
1355085,Sam Elliott,Lee Scoresby,Scoresby,10
8509794,Paul Walker,Phil Deedle,Deedle,1
3822650,Olimpia Carlisi,Isabella,Isabella,15
57585,Ingrid Bergman,Ilsa Lund Laszlo,Laszlo,6
57585,Paul Henreid,Victor Laszlo,Laszlo,6
57585,Conrad Veidt,Maj. Heinrich Strasser,Strasser,17
4213599,Elisabeth Bergner,Rosalind,Rosalind,8
4213599,Sophie Stewart,Celia,Celia,13
2918925,Julie Benz,Barbara,Barbara,11
4464025,Lena Olin,Dr.Elizabeth 'Libbie' Bowen,Libbie,1
4464025,Richard Gere,Mr. Jones,Jones,7
11840982,Mike Gordon,Vince,Vince,21
9825500,Lou Taylor Pucci,Darren,Darren,3
6947418,Mukesh Rishi,Bulla,Bulla,3
6947418,Mithun Chakraborty,Shankar,Shankar,3
6947418,Ishrat Ali,Lamboo Aata,Aata,16
2298412,Manorama,Kicha's Mother,Kicha,4
2298412,Arjun Sarja,Kicha,Kicha,4
25533110,Jenna Fischer,Susan Porter,Susan,13
25533110,Jesse Eisenberg,Daniel Cheston,Daniel,10
73494,Leila Hyams,Venus,Venus,13
73494,Olga Baclanova,Cleopatra,Cleopatra,3
73494,Henry Victor,Hercules,Hercules,17
73494,Harry Earles,Hans,Hans,14
9523372,Shriya Saran,Sanam K. Jindal,Jindal,7
9523372,Indraneil Sengupta,Anjali,Anjali,20
27496488,Katerina Graham,Maria Ramirez,Maria,21
27496488,Lonette McKee,Connie Daniels,Daniels,5
25602422,Raymond Burr,Jonash Sabastian,Sabastian,23
143814,Tomas Milian,Tomas Fuentes,Fuentes,8
143814,Mark Adair-Rios,Juan Fuentes,Fuentes,8
143814,Matthew Perry,Alex Whitman,Alex,17
29472430,Shweta Menon,Jyothi,Jyothi,2
29472430,Suresh Gopi,Dr. Ravi Varman,Varman,2
297111,Harvey Keitel,Mr. White,White,6
297111,Michael Madsen,Mr. Blonde,Blonde,3
297111,Steve Buscemi,Mr. Pink,Pink,12
297111,Edward Bunker,Mr. Blue,Blue,7
297111,Quentin Tarantino,Mr. Brown,Brown,7
297111,Tim Roth,Mr. Orange,Orange,17
3895377,Jenny McCarthy,Rebecca Sommers,Rebecca,3
3895377,Eddie Kaye Thomas,John,John,15
3895377,Carmen Electra,Michelle Lopez,Michelle,12
3895377,Victor H. Webster,Richard,Richard,1
3895377,Kam Heskin,Carrie Carson,Carrie,12
171568,Denzel Washington,Rubin 'Hurricane' Carter,Carter,6
171568,Vicellous Reon Shannon,Lesra Martin,Martin,6
171568,Debbi Morgan,Mae Thelma Carter,Carter,6
171568,Rod Steiger,Judge Sarokin,Sarokin,8
171568,Vincent Pastore,Alfred Bello,Bello,1
22447758,Timothy Olyphant,David,David,11
22447758,Radha Mitchell,Judy,Judy,3
22447758,Joe Anderson,Russell,Russell,7
22447758,Danielle Panabaker,Becca,Becca,6
22447758,Lisa K. Wyatt,Peggy Hamill,Hamill,19
4403560,John Turturro,Det. Larry Mazilli,Mazilli,20
4403560,Harvey Keitel,Det. Rocco Klein,Klein,3
4403560,Isaiah Washington,Victor Dunham,Victor,6
12624564,Tony Curtis,George Wellington Tracy,Tracy,0
12624564,Debbie Reynolds,The Reincarnated Charlie Sorel / Virginia Mason,Charlie,1
12624564,Walter Matthau,Sir Leopold Sartori,Sartori,9
12624564,Laura Devon,Rusty Sartori,Sartori,9
28826121,Natasha Richardson,Ruth Mallory,Mallory,23
5367617,Errol Flynn,George Armstrong Custer,Custer,3
22742441,David McCallum,Johnnie Murphy,Murphy,15
956598,Liam Neeson,Dr. David Marrow,Marrow,13
956598,Catherine Zeta-Jones,Theodora,Theodora,14
956598,Bruce Dern,Mr. Dudley,Dudley,21
956598,Marian Seldes,Mrs. Dudley,Dudley,21
956598,Virginia Madsen,Jane Vance,Vance,15
956598,Kadina de Elejalde,Rene Crain,Crain,17
11372753,Nimmi,Soni,Soni,21
11372753,Dilip Kumar,Kashi,Kashi,21
11372753,Nimmi,Shibu,Shibu,15
32486389,Halle Berry,Kate Mathieson,Mathieson,11
32486389,Olivier Martinez,Jeff,Jeff,7
4853040,Jyothika Saravanan,Shenbagam,Shenbagam,18
5221680,Sammo Hung,Kidstuff,Kidstuff,23
2272969,Jonathan Silverman,Brucey Madison,Madison,1
2272969,Mary Beth Peil,Felice,Felice,2
2272969,Ellen Geer,Frances Unger Melnick,Unger,12
2272969,Doris Belack,Blanche Madison Povitch,Madison,1
14836463,Moushumi Chatterjee,Shanti,Shanti,13
3825963,Anika Noni Rose,Lorrell Robinson,Robinson,23
3825963,Danny Glover,Marty Madison,Marty,23
3825963,Keith Robinson,C. C. White,White,2
3825963,Sharon Leal,Michelle Morris,Michelle,12
3825963,Hinton Battle,Wayne,Wayne,1
18862965,Kirti Reddy,Florence D'Souza,D'Souza,12
18862965,Farida Jalal,Mrs. Chaddha,Chaddha,12
18862965,Amrish Puri,Mr. Chaddha,Chaddha,12
18862965,Anang Desai,Moses D'Souza,D'Souza,12
18862965,Rohini Hattangadi,Rosy D'Souza,D'Souza,12
18862965,Kasinadhuni Viswanath,Mr. D'Souza,D'Souza,12
18862965,Vinan Jain,Ranjit Chaddha,Chaddha,12
1405221,Jessica Biel,Lara,Lara,23
1405221,Faye Dunaway,Mrs. Denton,Denton,15
182737,Sidney Poitier,Mark Thackeray,Thackeray,6
182737,Christian Roberts,Bert Denham,Denham,3
182737,Suzy Kendall,Gillian Blanchard,Blanchard,2
182737,Chris Chittell,Potter,Potter,6
182737,Patricia Routledge,Clinty Clintridge,Clintridge,8
182737,Ann Bell,Mrs. Dare,Dare,11
182737,Faith Brook,Grace Evans,Evans,8
182737,Geoffrey Bayldon,Theo Weston,Weston,6
355548,Dave Thomas,Tuke,Tuke,18
355548,Joaquin Phoenix,Kenai,Kenai,3
355548,Rick Moranis,Rutt,Rutt,23
355548,Jason Raize,Denahi,Denahi,17
355548,Joan Copeland,Tanana,Tanana,6
355548,Harold Gould,Old Denahi,Denahi,17
3520726,Lina Romay,Countess Irina Karlstein,Karlstein,4
3520726,Jesús Franco,Dr. Roberts,Roberts,22
3520726,Jean-Pierre Bouyxou,Dr. Orloff,Orloff,13
566713,Timothy Dalton,James Bond,Bond,13
566713,Joe Don Baker,Brad Whitaker,Whitaker,4
566713,Jeroen Krabbé,General Georgi Koskov,Koskov,5
566713,Maryam d'Abo,Kara Milovy,Milovy,4
566713,John Rhys-Davies,General Pushkin,Pushkin,17
566713,Thomas Wheatley,Saunders,Saunders,12
566713,Art Malik,Kamran Shah,Shah,1
566713,Andreas Wisniewski,Necros,Necros,4
1129041,Stephanie Romanov,Jacqueline Kennedy Onassis,Kennedy,3
1129041,Bruce Greenwood,John F. Kennedy,Kennedy,3
1129041,Steven Culp,Robert F. Kennedy,Kennedy,3
1129041,Henry Strozier,Dean Rusk,Rusk,14
2338401,Russell Crowe,Terry Thorne,Thorne,21
2338401,David Caruso,Dino,Dino,4
2338401,Gottfried John,Eric Kessler,Kessler,2
30715135,Asher D,Trey,Trey,17
30715135,Riann Steele,Shaks,Shaks,16
30715135,Aimee Kelly,Kayla,Kayla,23
30715135,Kate Foster-Barnes,Tanya,Tanya,21
30715135,David Nellist,Kayla's Dad,Kayla,23
28183453,Billy Crystal,Abbie,Abbie,3
31470445,Sreenivasan,Kuttan,Kuttan,21
19965135,Lou Diamond Phillips,Mick Burroughs,Burroughs,6
19460334,William Holden,Capt. David Ross,Ross,6
19460334,Sophia Loren,Stella,Stella,3
26866490,Myrna Loy,Cora Jordan,Cora,6
2725075,Amrish Puri,Kishorilal,Kishorilal,21
2725075,Alok Nath,Suraj Dev,Dev,0
2725075,Shahrukh Khan,Arjun Saagar,Arjun,6
2725075,Mahima Chaudhry,Kusum Ganga,Ganga,21
2725075,Apurva Agnihotri,Rajiv,Rajiv,6
22352204,Andrea Roth,Laura,Laura,8
21339766,Claes Gill,Tim,Tim,15
21339766,Elisabeth Bang,Margrethe,Margrethe,12
21339766,Harald Heide Steen,Tims Barndomsvenn,Tim,15
4300597,Don Cheadle,"Sammy Davis, Jr.",Davis,2
4300597,Ray Liotta,Frank Sinatra,Sinatra,6
4300597,William Petersen,John F. Kennedy,Kennedy,0
19887951,Marian Rivera,Nieves,Nieves,21
733910,Emilio Estevez,Bill Reimers,Reimers,23
733910,Rosie O'Donnell,Gina Garrett,Garrett,8
28882162,Lena Headey,Madeline 'Ma-Ma' Madrigal,Madrigal,22
28882162,Olivia Thirlby,Cassandra Anderson,Anderson,17
28882162,Wood Harris,Kay,Kay,4
28882162,Rakie Ayola,Chief Judge,Judge,13
19715507,Holly Marie Combs,Diane Zamora,Zamora,16
19258217,Rachel Kerbs,Lacey Belisle,Belisle,6
19258217,Jill Wagner,Polly Watt,Polly,16
19258217,Paulo Costanzo,Seth Belzer,Belzer,21
19258217,Laurel Whitsett,Sheriff Terri Frankel,Frankel,17
13166707,Jaime King,Sarah,Sarah,24
7643463,Robert Patrick,Koga Shuko,Shuko,4
7643463,Alyssa Milano,Marian Delario,Marian,6
25178358,James J. Mapes,Reverend Moriarty,Moriarty,7
25178358,Graham McTavish,Sir Lachlan Morrison,Morrison,16
25178358,Henry Garrett,Steve,Steve,21
25178358,Brittania Nicol,Beth Boothby,Beth,21
24227461,Tina Louise,Selah Jennison,Jennison,16
24227461,Jack Lord,Johnny Bishop,Bishop,3
4340073,James Cagney,Biff Grimes,Grimes,7
4340073,Olivia de Havilland,Amy Lind,Lind,24
25619875,Mel Gibson,Walter Black,Black,3
25619875,Jodie Foster,Meredith Black,Black,3
25619875,Riley Thomas Stewart,Henry Black,Black,3
25619875,Jennifer Lawrence,Norah,Norah,14
25619875,Kelly Coffield Park,Norah's Mom,Norah,14
9675457,Celina Jaitley,Sheena,Sheena,9
9675457,Kangana Ranaut,Ruhi,Ruhi,21
17401665,Jennifer Coolidge,Tish,Tish,16
2877584,John Beal,Waldo Beaver,Waldo,0
2877584,Katharine Alexander,Claire Lodge,Lodge,10
2877584,Sidney Toler,"Mr. Keough, Margit's Butler",Margit,6
2877584,Priscilla Lawson,"Felice, Margit's Secretary",Margit,6
2877584,Barnett Parker,"Mr. Flint, Margit's Bookkeeper",Margit,6
50793,Natalie Portman,Padmé Amidala,Amidala,4
50793,Ian McDiarmid,Palpatine,Palpatine,3
50793,Ahmed Best,Jar Jar Binks,Jar,21
50793,Terence Stamp,Finis Valorum,Valorum,4
50793,Andy Secombe,Watto,Watto,12
50793,Ray Park,Darth Maul,Maul,22
50793,Silas Carson,Nute Gunray,Gunray,8
5008870,Dilip Kumar,Anand/Deven,Anand,3
5008870,Vyjayanthimala,Madhumati,Madhumati,4
255198,Cary Grant,Devlin,Devlin,3
9310175,Mel Blanc,Heathcliff,Heathcliff,3
8012981,Kate Dickie,Jackie,Jackie,13
474750,Kelly Ripa,Dr. Roxanne 'Rocky' Ballantine,Ballantine,11
474750,Kyra Sedgwick,Batwoman,Batwoman,3
23675899,Joanne Whalley,Katherine Coleridge,Katherine,16
5022040,Rinke Khanna,Khushi,Khushi,23
4409112,Emily Rios,Magdalena,Magdalena,16
4409112,Jesse Garcia,Carlos,Carlos,5
4409112,Chalo Gonzalez,Tio Tomas Alvarez,Tomas,16
42886,Gore Vidal,Director Josef,Josef,10
42886,Xander Berkeley,Dr. Lamar,Lamar,13
42886,Jayne Brook,Marie Freeman,Freeman,13
42886,Ernest Borgnine,Caesar,Caesar,12
939670,Embeth Davidtz,Dr. Philippa Horwood,Horwood,22
939670,Thora Birch,Liz Dunn,Liz,3
939670,Desmond Harrington,Mike Steel,Mike,3
939670,Keira Knightley,Frances 'Frankie' Almond Smith,Frankie,3
939670,Daniel Brocklebank,Martyn Taylor,Martyn,3
939670,Laurence Fox,Geoff Bingham,Geoff,18
10658893,Mammootty,K. Balachandran,Balachandran,3
10658893,Jaffer Idukki,Firoz Babu,Babu,18
23135176,Michael Nyqvist,Mikael Blomkvist,Blomkvist,3
23135176,Noomi Rapace,Lisbeth Salander,Salander,17
23135176,Peter Haber,Martin Vanger,Vanger,6
23135176,Sven-Bertil Taube,Henrik Vanger,Vanger,6
23135176,Ingvar Hirdwall,Dirch Frode,Frode,5
23135176,Marika Lagercrantz,Cecilia Vanger,Vanger,6
23135176,Björn Granath,Gustav Morell,Morell,18
31383930,Dileep,Ajayan,Ajayan,2
171562,Edward Norton,Derek Vinyard,Derek,3
171562,Edward Furlong,Danny Vinyard,Danny,13
171562,Avery Brooks,Dr. Bob Sweeney,Sweeney,13
171562,Ethan Suplee,Seth Ryan,Ryan,17
171562,Stacy Keach,Cameron Alexander,Alexander,17
171562,Elliott Gould,Murray,Murray,6
171562,Guy Torry,Lamont,Lamont,1
9144986,Robert Mitchum,Jeff McCloud,McCloud,16
4572965,Milan Kňažko,Sasha,Sasha,6
4572965,Roger Bart,Stuart,Stuart,3
4572965,Lauren German,Beth,Beth,23
4572965,Jay Hernandez,Paxton,Paxton,21
4572965,Heather Matarazzo,Lorna,Lorna,6
4572965,Bijou Phillips,Whitney,Whitney,23
4572965,Jordan Ladd,Stephanie,Stephanie,4
4572965,Stanislav Ianevski,Miroslav,Miroslav,10
4572965,Richard Burgi,Todd,Todd,21
4572965,Vera Jordanova,Axelle,Axelle,23
1103547,Cliff Robertson,Alex Terson,Terson,16
23520462,Qt del Mar,Rachel Sanchez,Sanchez,5
23520462,Joel Torre,Ranulfo Sanchez,Sanchez,5
4084601,Anthony Perkins,Josef K.,K.,3
19384107,Sathish G.,Nakulan Ponnusamy,Ponnusamy,24
15438705,Aditya Pancholi,Jaleel,Jaleel,21
15438705,Ankur Vikal,Zaid,Zaid,12
29880089,John Hoyt,Dr. John Carter,Carter,21
29880089,Bruce Gordon,Buffer,Buffer,24
29880089,Margaret Bert,Dan's Housekeeper,Dan,3
29880089,Edward Colmans,Don Miguel Robles,Robles,16
226664,Howard Hesseman,Larry Hertzel,Hertzel,6
226664,Jack Nicholson,Warren Schmidt,Schmidt,6
226664,Mark Venhuizen,Duncan Hertzel,Hertzel,6
17471406,Monica Bellucci,Luisa Ferida,Ferida,1
6353227,Beau Garrett,Caya,Caya,21
18050595,Aubrey Smith,Prince Kortchagin,Kortchagin,13
4489906,Loren Dean,Mumford,Mumford,4
10004330,Richard Boone,Lt. Col. Gilfillan,Gilfillan,16
4702155,Laura Harring,Nisa,Nisa,23
2421409,Mia Farrow,Tina Vitale,Tina,12
2102508,Jodie Foster,Jeanie,Jeanie,13
2102508,Randy Quaid,Jay,Jay,20
19308640,Ben Chaplin,Basil Hallward,Hallward,17
19308640,Ben Barnes,Dorian Gray,Gray,3
19308640,Emilia Fox,Lady Victoria Wotton,Wotton,6
2010173,Adam West,Adam West,West,3
30448394,Kevin Bacon,Jimmy,Jimmy,6
16585327,Vinay Pathak,Pinu Patel,Pinu,6
16585327,Anuj Choudhry,Kamlesh,Kamlesh,23
8379881,Lee Majors,Mountain Dan,Dan,1
28713430,Ajay Devgan,Karan,Karan,6
28713430,Twinkle Khanna,Kajal,Kajal,4
10780993,Rebecca Hall,Vicky,Vicky,21
10780993,Scarlett Johansson,Cristina,Cristina,21
10780993,Javier Bardem,Juan Antonio,Antonio,6
10780993,Chris Messina,Doug,Doug,16
10780993,Patricia Clarkson,Judy,Judy,6
10780993,Penélope Cruz,Maria Elena,Elena,21
10780993,Jaume Montané,Juan Antonio's Friend,Antonio,6
14738217,Moe Howard,Moe,Moe,6
924123,Madeleine Stowe,Emma Brody,Emma,4
21863848,Marina Sirtis,Veronica Mavis,Veronica,13
4111583,Kaley Cuoco,Sarah Baker,Baker,21
2271177,Milla Jovovich,Alice,Alice,3
2271177,Oded Fehr,Carlos Olivera,Olivera,23
2271177,Iain Glen,Dr. Sam Isaacs,Isaacs,4
2271177,Ashanti,Nurse Betty,Betty,19
2271177,Matthew Marsden,Slater,Slater,0
2271177,Chris Egan,Mikey,Mikey,15
4549179,Brittany Daniel,Kelly Liffen,Kelly,10
13102698,Joan Allen,Carol Brimm,Carol,10
11701,Arliss Howard,Pvt. Cowboy,Cowboy,5
11701,R. Lee Ermey,Gny. Sgt. Hartman,Hartman,17
11701,Kevyn Major Howard,Rafterman,Rafterman,22
11701,Jon Stafford,Doc Jay,Jay,17
22153949,Ron Leibman,Leo Janowitz,Janowitz,3
22153949,Robyn Douglass,Kate Mallory,Mallory,19
22153949,Janet Eilber,Allison St. James,James,9
10951762,Klaus Kinski,Morgan,Morgan,10
11671400,Christopher Knight,Roy,Roy,6
11671400,Brooke Shields,Kate,Kate,3
8223535,Margaret Rutherford,Miss Cynthia Beeston,Beeston,6
22628915,Kanchana,Kanchana,Kanchana,14
22628915,T. S. Balaiah,Vishwanathan,Vishwanathan,13
22628915,V. Ravichandran,Ashok,Ashok,6
10741125,Frank Sinatra,Mark Brittain,Brittain,0
10741125,Richard Conte,Antonio Moreno,Moreno,15
10741125,Alf Kjellin,Eric Lauffnauer,Lauffnauer,17
2337131,Kim Cattrall,Michelle,Michelle,12
2337131,Rutger Hauer,Harley Stone,Stone,20
1400602,Edison Chen,Kazaf,Kazaf,13
3747264,Clark Gable,Larry Cain,Cain,5
2236976,William Sadler,Thomas Novacek,Novacek,10
2236976,Terrence Howard,Richard Jeffries,Jeffries,17
2236976,Robin Williams,Maxwell 'Wizard' Wallace,Wallace,22
2236976,Jamia Simone Nash,Hope,Hope,7
2236976,Leon G. Thomas III,Arthur,Arthur,5
31657116,Nirupa Roy,Raju's mom,Raju,3
142224,Haley Joel Osment,David,David,3
142224,Jude Law,Gigolo Joe,Joe,4
142224,Chris Rock,Comedian Mecha,Mecha,23
142224,Meryl Streep,Blue Mecha,Mecha,23
142224,Clara Bellar,FemMecha Nanny,Mecha,23
1330432,Mira Sorvino,Linda Ash,Ash,6
1330432,Helena Bonham Carter,Amanda,Amanda,14
1330432,Michael Rapaport,Kevin,Kevin,13
846311,Meg Ryan,Maggie Cavanaugh,Maggie,6
846311,John Candy,Frank Dooley,Dooley,21
846311,Eugene Levy,Norman Kane,Kane,3
33927471,Mark Wahlberg,Billy Taggart,Taggart,11
499810,John Michael Higgins,Terry Bohner,Bohner,1
499810,Jane Lynch,Laurie Bohner,Bohner,1
499810,Bob Balaban,Jonathan Steinbloom,Steinbloom,15
499810,Catherine O'Hara,Mickey Crabbe,Crabbe,14
499810,Jim Piddock,Leonard Crabbe,Crabbe,14
499810,Parker Posey,Sissy Knox,Knox,12
499810,Harry Shearer,Mark Shubb,Shubb,19
499810,Fred Willard,Mike LaFontaine,LaFontaine,10
499810,Deborah Theaker,Naomi Steinbloom,Steinbloom,15
499810,Paul Dooley,George Menschell,Menschell,16
22248107,Kelsey Sanders,Mary Kate Olsen,Olsen,9
74942,Lucille Bremer,Rose Smith,Smith,3
74942,Leon Ames,Mr. Alonzo Smith,Smith,3
74942,June Lockhart,Lucille Ballard,Lucille,3
74942,Joan Carroll,Agnes Smith,Smith,3
10848177,Shriya Saran,Abinaya,Abi,22
4987435,Kelly Lynch,Evangeline Chutney,Chutney,3
4987435,Ryan Gosling,Roy Chutney,Chutney,3
4987435,Clea DuVall,Skyla Sisco,Skyla,14
15837920,Hema Malini,Padma,Padma,0
15837920,Hema Malini,Champabai,Champabai,1
6954616,Krishnam Raju,Vijay,Vijay,24
6954616,Chiranjeevi,Kumar,Kumar,23
6954616,Sujatha,Sujatha,Sujatha,12
6954616,Satyanarayana Kaikala,Gangulu,Gangulu,4
5981203,Julia Stiles,Young Nana's Friend,Nana,3
5981203,Jude Law,Ethan,Ethan,10
5981203,Jeanne Moreau,Nana,Nana,3
8317598,Robert Redford,Professor Stephen Malley,Malley,13
8317598,Meryl Streep,Janine Roth,Roth,6
8317598,Tom Cruise,Senator Jasper Irving,Irving,0
8317598,Michael Peña,Ernest Rodriguez,Ernest,5
8317598,Andrew Garfield,Todd Hayes,Hayes,23
8317598,Derek Luke,Arian Finch,Arian,4
11892833,Ravi kishan,Mohan Tripathi,Tripathi,10
11892833,Akshay Kumar,Dev,Dev,7
18593306,Gina Torres,Stacey,Stacey,16
711970,Beatrice Lillie,Mrs. Meers,Meers,3
711970,John Gavin,Trevor Graydon,Graydon,6
30311716,Zachary Gordon,Greg Heffley,Greg,3
30311716,Devon Bostick,Rodrick Heffley,Rodrick,3
30311716,Robert Capron,Rowley Jefferson,Rowley,24
30311716,Laine MacNeil,Patty Farrell,Farrell,9
30311716,Fran Kranz,Bill Walter,Walter,24
30311716,Andrew McNee,Coach Malone,Malone,17
2454014,Mel Blanc,Lil' Sambo,Sambo,3
6943287,Clark Gable,Colonel Ben Allison,Allison,17
3004194,Danny Dyer,Frankie,Frankie,17
6664274,Meena,Meena,Meena,14
6664274,Jyothika Saravanan,Janaki,Janaki,10
6435145,Basil Rathbone,Sherlock Holmes,Holmes,13
6435145,Nigel Bruce,Doctor Watson,Watson,16
6435145,George Zucco,Professor Moriarty,Moriarty,3
6435145,George Regas,Mateo,Mateo,14
11795690,James Spader,Cray Fowler,Fowler,11
