ID,Movie name,Movie languages,Movie countries,Movie genres,Movie release year,averageRating,numVotes,winner,nominated,Movie release era
1831181,Bowery Blitzkrieg,English Language,United States of America,"['Crime Fiction', 'Drama', 'Crime Comedy', 'Comedy', 'Black-and-white']",1941.0,6.0,635,0,0,199.0
1508868,The Serpent and the Rainbow,English Language,United States of America,"['Thriller', 'Zombie Film', 'Horror', 'Indie', 'Supernatural']",1988.0,6.4,26034,0,1,
948706,Beginning of the End,English Language,United States of America,"['Natural horror films', 'Science Fiction', 'Horror', 'Creature Film', 'Cult', 'Monster']",1957.0,3.9,2545,0,0,200.0
33012483,Ahí está el detalle,Spanish Language,Mexico,"['Comedy film', 'Comedy of manners', 'Comedy', 'Black-and-white']",1940.0,8.0,1366,0,0,200.0
2261684,One Magic Christmas,English Language,United States of America,"['Family Film', 'Fantasy Comedy', 'Fantasy', 'Christmas movie', 'Heavenly Comedy']",1985.0,6.4,3858,1,1,200.0
620034,Predator 2,English Language,United States of America,"['Thriller', 'Science Fiction', 'Horror', 'Creature Film', 'Alien Film', 'Action']",1990.0,6.3,169838,0,1,194.0
34656486,Just in Time,English Language,United States of America,"['Romance Film', 'Drama', 'Comedy film']",1997.0,7.0,49,0,0,200.0
19011235,5 Steps to Danger,English Language,United States of America,"['Thriller', 'Action', 'Spy']",1957.0,6.3,1050,0,0,198.0
13686699,Missing Link,Dutch Language,United States of America,"['Adventure', 'World cinema', ""Children's/Family"", 'Childhood Drama', 'Comedy', 'Family-Oriented Adventure']",1999.0,6.1,402,0,0,200.0
8916850,Lonely Boy,English Language,Canada,"['Short Film', 'Documentary']",1962.0,7.2,356,0,0,193.0
1222408,Shanghai Surprise,English Language,United Kingdom,"['Crime Fiction', 'Romantic comedy', 'Adventure', 'Action/Adventure', 'Adventure Comedy', 'Comedy', 'Drama', 'Romance Film', 'Action']",1986.0,3.2,5509,0,0,192.0
3465770,Door to Door,English Language,United States of America,"['Biography', 'Drama', 'Television movie']",2002.0,5.8,82,0,2,196.0
14713355,The Girl Most Likely,English Language,United States of America,"['Romance Film', 'Musical', 'Comedy']",1957.0,5.9,426,0,0,199.0
25947773,A Clever Dummy,English Language,United States of America,['Short Film'],1917.0,5.9,190,0,0,193.0
6854339,Radio On,English Language,West Germany,"['Thriller', 'Indie', 'Road movie', 'Black-and-white', 'Short Film', 'Mystery']",1979.0,7.4,1237,0,0,191.0
1025841,Once Upon a Crime...,English Language,United States of America,"['Thriller', 'Mystery', 'Comedy', 'Crime Thriller']",1992.0,5.8,4795,0,1,195.0
25676395,In My Life,Tagalog language,United States of America,"['LGBT', 'Drama', 'Filipino Movies', 'World cinema']",2009.0,6.4,190,0,0,195.0
5111225,Shining Victory,English Language,United States of America,"['Romance Film', 'Melodrama', 'Drama', 'Black-and-white']",1941.0,6.6,751,1,2,192.0
34382078,I picari,Italian Language,Spain,"['Comedy film', 'Action', 'Drama', 'Adventure']",1987.0,6.4,451,0,1,195.0
22372556,The Lost Missile,English Language,United States of America,"['Action Thrillers', 'Science Fiction', 'Horror']",1958.0,5.1,946,0,0,200.0
3595458,Wild Animals,French Language,South Korea,"['Crime Fiction', 'Drama']",1996.0,6.0,9,0,0,201.0
1809610,Shit Happens,English Language,United Kingdom,"['Short Film', 'Comedy']",2002.0,8.0,9,0,0,196.0
30408196,Heartbeats,French Language,Canada,"['LGBT', 'Indie', 'World cinema', 'Drama', 'Comedy', 'Black comedy', 'Romantic drama', 'Romance Film']",2010.0,6.1,101,0,0,196.0
13265554,Postage Due,English Language,United States of America,"['Short Film', 'Silent film', 'Indie', 'Black-and-white']",1924.0,5.7,72,0,0,200.0
1968110,How to Get Ahead in Advertising,English Language,England,"['Parody', 'Indie', 'Workplace Comedy', 'Satire', 'Fantasy', 'Comedy', 'Black comedy']",1989.0,6.8,6156,0,0,201.0
6350603,The Saint's Vacation,English Language,United States of America,"['Mystery', 'Detective fiction', 'Detective', 'Black-and-white']",1941.0,5.7,497,0,0,199.0
14538051,Hum Aapke Dil Mein Rehte Hain,Hindi Language,India,"['Romantic comedy', 'World cinema', 'Musical', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film', 'Bollywood']",1999.0,5.5,1692,0,0,200.0
23229173,The Unnamable,English Language,United States of America,"['Horror', 'Creature Film', 'Teen', 'Haunted House Film']",1988.0,4.8,2893,0,0,200.0
5118109,Vivacious Lady,English Language,United States of America,"['Romantic comedy', 'Romance Film', 'Comedy', 'Black-and-white']",1938.0,7.1,3768,0,1,200.0
29697967,Bengal Tiger,Hindi Language,India,"['Crime Fiction', 'Action']",2001.0,5.1,126,0,0,200.0
702506,White Palace,English Language,United States of America,"['Romantic drama', 'Romance Film', 'Drama', 'Erotica', 'Film adaptation']",1990.0,6.5,8381,0,2,198.0
3365103,Pope John Paul II,English Language,Poland,"['Biographical film', 'Drama', 'Television movie']",2005.0,6.8,222,1,2,200.0
606121,A Day at the Races,English Language,United States of America,"['Screwball comedy', 'Comedy of Errors', 'Comedy', 'Black-and-white', 'Slapstick']",1937.0,7.5,13932,0,0,199.0
15807833,Young Tom Edison,English Language,United States of America,"['Historical fiction', 'Childhood Drama', 'Black-and-white', 'Drama', 'Biopic [feature]', 'Biographical film']",1940.0,6.7,1169,1,2,201.0
618929,Ghostbusters II,English Language,United States of America,"['Science Fiction', 'Supernatural', 'Action/Adventure', 'Satire', 'Fantasy', 'Comedy', 'Action']",1989.0,6.6,208590,0,1,197.0
18655247,Antigone,Greek Language,Greece,"['Existentialism', 'Drama', 'Black-and-white', 'World cinema']",1961.0,6.7,111,0,0,196.0
7171361,Jacknife,English Language,United States of America,['Drama'],1989.0,6.4,6214,1,1,194.0
21047106,A Lesson Before Dying,English Language,United States of America,"['Crime Fiction', 'Period piece', 'Drama', 'Political drama', 'Film adaptation']",1999.0,6.7,1071,0,1,198.0
4670351,Herostratus,English Language,Australia,['Drama'],1967.0,6.8,420,0,0,200.0
18417818,A Temporary Truce,Silent film,United States of America,"['Short Film', 'Western', 'Silent film', 'Black-and-white']",1912.0,5.2,36,0,0,201.0
9085771,I Stole a Million,English Language,United States of America,"['Crime Fiction', 'Mystery', 'Drama', 'Black-and-white']",1939.0,6.3,109,0,1,
3303352,Crimewave,English Language,United States of America,"['Crime Fiction', 'Parody', 'Crime Comedy', 'Screwball comedy', 'Comedy', 'Slapstick']",1985.0,5.6,6193,0,0,200.0
1167186,The Enemy Below,English Language,United States of America,"['Combat Films', 'Action', 'Drama', 'War film']",1957.0,7.4,11344,0,1,201.0
28763044,Murder Will Out,English Language,United Kingdom,"['Crime Fiction', 'Drama']",1940.0,5.2,15,0,0,199.0
77619,Kings Row,French Language,United States of America,"['Americana', 'Family Drama', 'Black-and-white', 'Melodrama', 'Drama', 'Romantic drama', 'Romance Film']",1942.0,7.5,4542,0,3,197.0
23967822,Spy of Napoleon,English Language,United Kingdom,"['History', 'Drama']",1936.0,6.9,25,0,1,200.0
2920404,Beach Party,English Language,United States of America,"['Musical', 'Beach Film', 'Comedy', 'Musical comedy']",1963.0,5.7,2198,1,1,200.0
30110298,Senna,French Language,United Kingdom,"['Sports', 'Biography', 'Documentary']",2010.0,8.5,71314,0,0,201.0
1338461,Birdy,English Language,United States of America,"['Drama', 'Period piece', 'Film adaptation', 'Coming of age', 'War film']",1984.0,7.2,23577,0,0,200.0
21252751,Maddalena,Italian Language,France,['Drama'],1954.0,3.6,12,0,0,196.0
11673194,Love Is a Ball,English Language,United States of America,"['Romantic comedy', 'Romance Film', 'Drama', 'Comedy', 'Film adaptation']",1963.0,6.0,599,0,2,196.0
73451,El Norte,"Maya, Yucatán Language",United States of America,"['Thriller', 'Tragedy', 'Drama', 'Indie', 'Adventure']",1983.0,7.7,5209,0,0,200.0
17803422,Flower in the Pocket,Malay Language,Malaysia,['Comedy'],2007.0,6.4,185,0,0,197.0
2278187,Miracle Landing,English Language,United States of America,"['Disaster', 'Action', 'Drama', 'Docudrama', 'Television movie']",1990.0,6.1,606,0,0,200.0
23348055,Corrado,English Language,United States of America,"['Thriller', 'Crime Thriller', 'Action', 'Gangster Film', 'Action/Adventure']",2009.0,3.3,386,0,0,
455013,The Boys in the Band,English Language,United States of America,"['LGBT', 'Gay Interest', 'Drama', 'Gay', 'Gay Themed']",1970.0,6.8,15958,0,0,193.0
32161053,Gold Mine in the Sky,English Language,United States of America,"['Action/Adventure', 'Western', 'Musical']",1938.0,6.5,92,0,0,
10095763,Great Balls of Fire!,English Language,United States of America,"['Biography', 'Docudrama', 'Period piece', 'Drama', 'Comedy', 'Biopic [feature]', 'Biographical film']",1989.0,6.3,18171,0,0,197.0
30171265,Life Begins at Eight-Thirty,English Language,United States of America,['Drama'],1942.0,6.3,224,0,0,200.0
13949810,Vatel,English Language,France,"['World cinema', 'Costume drama', 'Historical fiction', 'Period piece', 'Drama', 'Romantic drama', 'Biographical film', 'Romance Film']",2000.0,6.6,7927,0,2,197.0
21436715,Walking the Edge,English Language,United States of America,"['Crime Fiction', 'Crime Thriller', 'Action', 'Action/Adventure']",1983.0,6.1,765,0,0,190.0
5993535,Over-Exposed,English Language,United States of America,"['Melodrama', 'Drama', 'Black-and-white']",1956.0,6.1,702,0,0,
15092167,Charlie Chan at the Opera,English Language,United States of America,"['Thriller', 'Detective fiction', 'Detective', 'Black-and-white', 'Mystery', 'Drama', 'Crime Thriller']",1936.0,7.2,2142,0,0,201.0
23420352,One Night in Rome,Silent film,United States of America,"['Silent film', 'Drama', 'Black-and-white']",1924.0,5.1,25,0,0,
9110863,Fedora,Greek Language,France,"['Thriller', 'Mystery', 'Drama', 'World cinema']",1978.0,6.1,27,2,3,195.0
13501950,Three Mounted Men,Silent film,United States of America,"['Silent film', 'Western', 'Indie', 'Black-and-white']",1918.0,4.1,44,0,0,195.0
14679606,Where Is Parsifal?,French Language,United Kingdom,['Comedy'],1983.0,4.8,134,0,2,200.0
240483,Battle of Britain,French Language,United Kingdom,"['History', 'Epic', 'Action/Adventure', 'Drama', 'War film', 'Action']",1969.0,7.3,7,1,6,200.0
9015497,Adorable,English Language,United States of America,"['Romantic drama', 'Romance Film', 'Comedy-drama', 'Comedy', 'Black-and-white']",1933.0,7.0,9,1,1,200.0
17484649,The Son of Tarzan,English Language,United States of America,"['Silent film', 'Adventure', 'Jungle Film', 'Black-and-white', 'Action/Adventure', 'Drama', 'Action']",1920.0,5.6,118,0,0,201.0
28524614,Southern Roses,English Language,United Kingdom,"['Musical', 'Comedy']",1936.0,4.9,18,0,0,197.0
8687830,Switchin' Kitten,English Language,United States of America,"['Short Film', 'Family Film', 'Comedy', 'Animation']",1961.0,5.1,422,0,0,193.0
20907157,All Through the Night,English Language,United States of America,"['Thriller', 'Action/Adventure', 'Action', 'Comedy']",1942.0,7.1,4491,1,2,
27649189,All About Evil,English Language,United States of America,"['Black comedy', 'Horror', 'Comedy', 'Slasher']",2010.0,6.0,1705,0,0,199.0
18110028,A Mother's Atonement,Silent film,United States of America,"['Silent film', 'Drama', 'Black-and-white']",1915.0,5.5,23,0,0,201.0
14495793,Camp Fear,English Language,United States of America,"['Science Fiction', 'Horror', 'Indie', 'Doomsday film', 'Creature Film', 'Slasher', 'Teen']",1991.0,3.7,325,0,0,200.0
16171195,"Think Fast, Mr. Moto",English Language,United States of America,"['Thriller', 'Detective fiction', 'Detective', 'Black-and-white', 'Mystery', 'Drama', 'Crime Thriller', 'Action']",1937.0,6.7,1121,0,0,
773501,"Faster, Pussycat! Kill! Kill!",English Language,United States of America,"['Cult', 'Indie', 'Chase Movie', 'Action Comedy', 'Action/Adventure', 'Drama', 'Comedy', 'Action', 'Sexploitation']",1965.0,6.6,15213,0,0,199.0
4556334,The Last Voyage,English Language,United States of America,"['Disaster', 'Action/Adventure', 'Action', 'Drama']",1960.0,6.7,2172,3,4,195.0
4821517,Displaced Person,English Language,United States of America,['Drama'],1985.0,7.8,28,0,0,190.0
9162361,The Good Old Soak,English Language,United States of America,"['Drama', 'Black-and-white']",1937.0,6.0,66,1,1,
26462209,The Revengers,English Language,Mexico,['Western'],1972.0,7.5,18,3,4,193.0
339516,The Amazing Colossal Man,English Language,United States of America,"['Science Fiction', 'Creature Film']",1957.0,4.6,2666,0,0,191.0
10027676,Favorite Son,English Language,United States of America,['Indie'],1997.0,7.3,209,0,0,201.0
9974407,Pappa ante Portas,German Language,Germany,['Comedy'],1991.0,7.9,5443,0,0,
1589945,The Care Bears Adventure in Wonderland,English Language,Canada,"['Musical', 'Fantasy', 'Animation']",1987.0,5.7,1217,0,0,201.0
27365029,Face of a Fugitive,English Language,United States of America,['Western'],1959.0,6.6,809,0,0,200.0
574768,Roxanne,English Language,United States of America,"['Romantic comedy', 'Romance Film', 'Drama', 'Comedy']",1987.0,6.6,45711,0,1,193.0
17782099,Primrose Path,English Language,United States of America,"['Drama', 'Black-and-white']",1940.0,6.9,1593,0,0,198.0
1586917,Aileen Wuornos: The Selling of a Serial Killer,English Language,United States of America,"['Crime Fiction', 'Culture & Society', 'Biography', 'Media Studies', 'Law & Crime', 'Political drama', 'Documentary']",1992.0,6.9,2938,0,0,197.0
4231,Buffy the Vampire Slayer,English Language,United States of America,"['Action', 'Horror', 'Comedy', 'Horror Comedy']",1992.0,6.0,42,0,1,196.0
26723545,Heart of a Child,English Language,United Kingdom,"['Drama', 'Adventure']",1958.0,5.8,57,0,0,200.0
1482772,The Gorgeous Hussy,English Language,United States of America,"['Historical fiction', 'Black-and-white', 'Marriage Drama', 'Drama', 'Biopic [feature]', 'Romance Film', 'Political drama']",1936.0,5.6,1257,1,1,199.0
24367337,Bedroom Eyes,English Language,Canada,"['Thriller', 'Mystery']",1984.0,4.8,379,0,0,197.0
2999946,Yankee Dood It,English Language,United States of America,"['Short Film', 'Family Film', 'Comedy film', 'Animation']",1956.0,5.6,255,0,0,
20897702,Psycho Cop,English Language,United States of America,['Horror'],1989.0,4.4,1341,0,0,200.0
1600825,Thunderbirds Are GO,English Language,United Kingdom,"['Science Fiction', 'Adventure', ""Children's/Family"", 'Supermarionation', 'Drama', 'Family Film']",1966.0,6.4,2424,0,0,192.0
19680415,A Day to Remember,English Language,United Kingdom,['Comedy'],1953.0,8.6,14,0,0,198.0
6095468,Road to Zanzibar,English Language,United States of America,"['Buddy film', 'Road movie', 'Screwball comedy', 'Black-and-white', 'Musical', 'Adventure Comedy', 'Comedy']",1941.0,6.7,3145,0,0,200.0
28382715,Fair Exchange,English Language,United Kingdom,['Comedy'],1936.0,8.1,37,0,0,201.0
125563,Jailhouse Rock,English Language,United States of America,"['Prison', 'Musical', 'Drama', 'Musical comedy']",1957.0,6.5,9023,0,0,195.0
19708587,Habit,English Language,United States of America,"['Drama', 'Romance Film', 'Horror', 'Psychological thriller']",1995.0,2.7,1105,0,0,201.0
13659818,The Human Duplicators,English Language,United States of America,"['Alien Film', 'Science Fiction', 'Indie']",1965.0,3.1,825,0,0,195.0
3384409,The Gods Must Be Crazy II,Afrikaans Language,United States of America,"['Adventure', 'Action/Adventure', 'Indie', 'World cinema', 'Cult', 'Comedy', 'Slapstick']",1990.0,6.8,17168,0,0,195.0
12386689,Miami Supercops,Italian Language,Italy,"['Action', 'Comedy']",1985.0,6.1,7634,0,0,198.0
26045559,Deadwood '76,English Language,United States of America,['Western'],1965.0,4.6,242,0,0,195.0
307072,Blue Crush,English Language,United States of America,"['Sports', 'Coming of age', 'Drama', 'Romantic drama', 'Romance Film', 'Teen']",2002.0,5.9,16,0,0,201.0
23417724,Excuse Me,Silent film,United States of America,"['Romantic comedy', 'Romance Film', 'Silent film', 'Comedy', 'Black-and-white']",1925.0,8.0,28,0,0,194.0
17825942,The Woman in the Suitcase,Silent film,United States of America,"['Silent film', 'Drama', 'Black-and-white']",1920.0,6.2,37,0,0,200.0
1866289,Dr. Terror's House of Horrors,English Language,United Kingdom,"['B-movie', 'Horror', 'Horror Comedy', 'Natural horror films']",1965.0,6.6,6583,0,0,197.0
19842551,A Time to Love and a Time to Die,English Language,United States of America,"['Drama', 'Anti-war', 'Melodrama', 'Anti-war film', 'War film']",1958.0,7.6,3343,0,0,195.0
1999677,Wolfen,English Language,United States of America,"['Drama', 'Horror', 'Creature Film', 'Film adaptation']",1981.0,6.3,10534,0,1,
27634989,The Reef,English Language,Australia,"['Thriller', 'Crime Fiction', 'Horror', 'World cinema']",2010.0,5.8,19708,0,0,
11020749,A Witch's Tangled Hare,English Language,United States of America,['Animation'],1959.0,7.0,525,0,0,200.0
